Date,Farm,MilkingAmount,MilkingTime,MilkingMaxAmount
2021-02-08,Вереск,35856.32,1099721,14479.98
2021-02-08,Магнолия,42709.79,1349830,0.0
2021-02-08,Ромашка,72287.2,1904435,26386.59
2021-02-08,Сирень,44525.0,1259562,0.0
2021-02-09,Вереск,24693.71,789144,9906.82
2021-02-09,Магнолия,41975.3,1324288,0.0
2021-02-09,Ромашка,76974.7,2093366,27120.94
2021-02-09,Сирень,40254.72,1213067,0.0
2021-02-10,Сирень,48607.72,1380142,0.0
2021-02-10,Вереск,36701.22,1136054,15070.83
2021-02-10,Магнолия,42410.86,1345718,0.0
2021-02-10,Ромашка,52491.9,1402939,17168.91
2021-02-11,Ромашка,75784.2,2020153,26296.96
2021-02-11,Сирень,43682.19,1226297,0.0
2021-02-11,Вереск,36282.77,1146175,14423.84
2021-02-11,Магнолия,43730.46,1346291,0.0
2021-02-12,Ромашка,72249.5,1911009,25363.88
2021-02-12,Сирень,40948.89,1178283,0.0
2021-02-12,Вереск,41907.64,1190559,15996.24
2021-02-12,Магнолия,41355.49,1290878,0.0
2021-02-13,Сирень,46516.55,1362351,0.0
2021-02-13,Ромашка,63589.4,1672985,21155.34
2021-02-13,Вереск,29661.3,931082,13436.06
2021-02-13,Магнолия,44375.02,1378510,0.0
2021-02-14,Вереск,20534.43,626353,8216.28
2021-02-14,Магнолия,44036.79,1403954,0.0
2021-02-14,Ромашка,75081.1,2093686,26357.88
2021-02-14,Сирень,48137.47,1419931,0.0
2021-02-15,Вереск,40109.78,1176474,16094.97
2021-02-15,Магнолия,44100.82,1365384,0.0
2021-02-15,Ромашка,73140.3,1980165,25839.3
2021-02-15,Сирень,45926.89,1367897,0.0
2021-02-16,Вереск,43007.46,1292799,16587.26
2021-02-16,Магнолия,43720.55,1384479,0.0
2021-02-16,Ромашка,51854.0,1399338,18309.72
2021-02-16,Сирень,46680.43,1377844,0.0
2021-02-17,Сирень,47561.2,1398654,0.0
2021-02-17,Ромашка,51160.9,1390462,17045.78
2021-02-17,Вереск,43563.39,1249810,17296.08
2021-02-17,Магнолия,43881.59,1368606,0.0
2021-02-18,Вереск,32436.02,896901,12102.39
2021-02-18,Магнолия,44467.65,1390390,0.0
2021-02-18,Ромашка,72664.6,1996450,26179.27
2021-02-18,Сирень,45018.88,1326473,0.0
2021-02-19,Вереск,33450.78,962207,11816.13
2021-02-19,Магнолия,39722.82,1252224,0.0
2021-02-19,Ромашка,48908.8,1329650,17114.52
2021-02-19,Сирень,41889.93,1197927,0.0
2021-02-20,Вереск,44007.76,1345635,17237.24
2021-02-20,Магнолия,44247.44,1356169,0.0
2021-02-20,Ромашка,72116.3,1957020,25153.89
2021-02-20,Сирень,46985.92,1404741,0.0
2021-02-21,Сирень,47325.71,1435121,0.0
2021-02-21,Ромашка,58669.2,1566943,20545.33
2021-02-21,Вереск,32374.1,964443,11074.98
2021-02-21,Магнолия,45093.82,1382000,0.0
2021-02-22,Вереск,44197.89,1409147,16892.62
2021-02-22,Магнолия,46324.11,1417570,0.0
2021-02-22,Ромашка,72021.0,1962874,25492.35
2021-02-22,Сирень,40417.81,1135168,0.0
2021-02-23,Вереск,41125.28,1318013,16912.88
2021-02-23,Магнолия,44315.02,1360084,0.0
2021-02-23,Ромашка,48115.6,1377773,16576.92
2021-02-23,Сирень,36699.45,1112067,0.0
2021-02-24,Магнолия,24902.45,751646,0.0
2021-02-24,Вереск,42376.38,1366496,16799.63
2021-02-24,Ромашка,61538.7,1688413,21729.87
2021-02-24,Сирень,43876.66,1281030,0.0
2021-02-25,Сирень,43950.05,1318375,0.0
2021-02-25,Ромашка,67463.2,1954477,24221.38
2021-02-25,Вереск,44463.31,1379505,17544.09
2021-02-25,Магнолия,13628.76,434712,0.0
2021-02-26,Сирень,48254.2,1365041,0.0
2021-02-26,Вереск,42777.15,1268076,17170.06
2021-02-26,Магнолия,43651.06,1353926,0.0
2021-02-26,Ромашка,70466.8,2025966,25216.52
2021-02-27,Ромашка,67948.2,1962241,24038.34
2021-02-27,Сирень,46879.9,1358153,0.0
2021-02-27,Вереск,42998.7,1342308,17559.42
2021-02-27,Магнолия,43961.11,1362500,0.0
2021-02-28,Сирень,45593.34,1347822,0.0
2021-02-28,Ромашка,48345.3,1390577,15585.06
2021-02-28,Магнолия,43887.74,1377071,0.0
2021-02-28,Вереск,31158.17,898932,12787.12
2021-03-01,Вереск,20424.7,558405,7851.44
2021-03-01,Магнолия,44108.45,1358190,0.0
2021-03-01,Ромашка,65898.4,1845885,22541.26
2021-03-01,Сирень,41995.09,1211473,0.0
2021-03-02,Вереск,7014.86,189540,2692.39
2021-03-02,Магнолия,44931.84,1371370,0.0
2021-03-02,Ромашка,63069.1,1881069,22172.21
2021-03-02,Сирень,45893.21,1350070,0.0
2021-03-03,Сирень,45329.03,1272188,0.0
2021-03-03,Вереск,9062.5,282235,3938.38
2021-03-03,Магнолия,43454.98,1339771,0.0
2021-03-03,Ромашка,43589.8,1291662,14746.59
2021-03-04,Сирень,45303.39,1297020,0.0
2021-03-04,Ромашка,50832.0,1434824,16398.5
2021-03-04,Вереск,7037.24,198276,2899.96
2021-03-04,Магнолия,44954.39,1354827,0.0
2021-03-05,Вереск,32582.65,977800,13041.56
2021-03-05,Магнолия,43933.66,1324202,0.0
2021-03-05,Ромашка,70642.5,1989298,24801.35
2021-03-05,Сирень,41865.68,1209301,5643.57
2021-03-06,Ромашка,71916.6,2069379,25195.88
2021-03-06,Вереск,33082.71,896665,12284.92
2021-03-06,Магнолия,43092.31,1312319,0.0
2021-03-06,Сирень,46252.67,1339078,20065.55
2021-03-07,Сирень,42384.09,1267893,17851.23
2021-03-07,Ромашка,70998.9,2027470,25084.29
2021-03-07,Магнолия,42971.45,1325326,0.0
2021-03-07,Вереск,43116.66,1297401,17409.47
2021-03-08,Вереск,29688.36,868188,11570.0
2021-03-08,Магнолия,44523.85,1376922,0.0
2021-03-08,Ромашка,51088.4,1428095,16877.72
2021-03-08,Сирень,30907.57,951843,13932.44
2021-03-09,Вереск,28328.96,872261,11373.5
2021-03-09,Магнолия,26053.82,816721,0.0
2021-03-09,Ромашка,51911.1,1402799,16161.72
2021-03-09,Сирень,40648.18,1199760,18179.06
2021-03-10,Ромашка,68894.4,1993538,23871.4
2021-03-10,Сирень,46938.68,1355577,19879.08
2021-03-10,Вереск,32655.89,917425,12050.56
2021-03-10,Магнолия,35850.28,1102088,0.0
2021-03-11,Вереск,44259.56,1320287,17973.96
2021-03-11,Магнолия,12178.19,388585,0.0
2021-03-11,Ромашка,49547.6,1397747,16236.94
2021-03-11,Сирень,45856.54,1344439,19583.48
2021-03-12,Вереск,45387.7,1352883,18108.96
2021-03-12,Магнолия,41869.11,1327676,0.0
2021-03-12,Ромашка,38682.2,1050532,11023.95
2021-03-12,Сирень,47592.24,1375992,20072.69
2021-03-13,Сирень,45780.7,1339609,19655.95
2021-03-13,Вереск,46159.33,1346037,18122.06
2021-03-13,Магнолия,42739.0,1329205,0.0
2021-03-13,Ромашка,59438.5,1722576,20230.22
2021-03-14,Ромашка,52709.2,1451261,17177.35
2021-03-14,Сирень,45307.52,1340530,19606.55
2021-03-14,Вереск,43563.26,1226847,17455.63
2021-03-14,Магнолия,41904.97,1323595,0.0
2021-03-15,Сирень,48353.38,1361020,19878.2
2021-03-15,Ромашка,51245.3,1363628,16086.26
2021-03-15,Вереск,46782.88,1376164,17581.23
2021-03-15,Магнолия,42695.6,1323884,0.0
2021-03-16,Вереск,44178.91,1319379,17869.35
2021-03-16,Магнолия,18836.97,586358,0.0
2021-03-16,Ромашка,30727.8,842571,9141.36
2021-03-16,Сирень,44173.88,1289467,18508.26
2021-03-17,Вереск,30888.55,892319,12033.41
2021-03-17,Магнолия,14014.21,464476,0.0
2021-03-17,Ромашка,74286.9,1989133,25120.48
2021-03-17,Сирень,47400.37,1341639,20081.31
2021-03-18,Ромашка,78160.4,2120762,26261.12
2021-03-18,Сирень,49120.05,1290091,19419.59
2021-03-18,Вереск,48498.25,1358361,18918.23
2021-03-18,Магнолия,21293.15,681867,0.0
2021-03-19,Вереск,45028.47,1328911,18127.91
2021-03-19,Магнолия,26931.67,857190,0.0
2021-03-19,Ромашка,77190.3,2077115,25941.29
2021-03-19,Сирень,50260.69,1340268,20064.31
2021-03-20,Вереск,46980.06,1407081,18121.13
2021-03-20,Магнолия,43538.12,1369432,0.0
2021-03-20,Ромашка,56717.2,1613982,18871.93
2021-03-20,Сирень,50215.67,1328949,19187.82
2021-03-21,Сирень,50359.81,1358038,19788.83
2021-03-21,Вереск,46151.93,1342508,17534.8
2021-03-21,Магнолия,43347.22,1345558,0.0
2021-03-21,Ромашка,55892.8,1510716,17258.29
2021-03-22,Ромашка,79462.0,2145734,26522.83
2021-03-22,Сирень,49570.06,1263708,18873.53
2021-03-22,Вереск,49532.16,1428451,18250.25
2021-03-22,Магнолия,44375.31,1369648,0.0
2021-03-23,Вереск,44280.54,1327950,17846.6
2021-03-23,Магнолия,44334.4,1351389,0.0
2021-03-23,Ромашка,77806.1,2065183,25366.87
2021-03-23,Сирень,51229.87,1356834,20320.23
2021-03-24,Вереск,45416.26,1369132,17520.93
2021-03-24,Магнолия,44612.05,1377084,0.0
2021-03-24,Ромашка,78029.7,2123028,25323.09
2021-03-24,Сирень,51725.55,1371384,19688.46
2021-03-25,Вереск,32752.83,921493,12637.4
2021-03-25,Магнолия,44398.48,1342243,0.0
2021-03-25,Ромашка,79687.8,2114960,25464.37
2021-03-25,Сирень,50103.74,1330897,19547.71
2021-03-26,Сирень,49580.82,1289379,19137.36
2021-03-26,Ромашка,82065.2,2147444,25593.55
2021-03-26,Магнолия,29109.65,916795,0.0
2021-03-26,Вереск,49010.84,1340901,18751.71
2021-03-27,Вереск,47508.32,1339380,18031.97
2021-03-27,Ромашка,76411.4,2006007,24574.48
2021-03-27,Сирень,50767.93,1339129,20311.54
2021-03-28,Вереск,46699.52,1318522,18439.29
2021-03-28,Ромашка,80109.3,2084540,25512.5
2021-03-28,Сирень,51567.58,1376888,20399.7
2021-03-29,Вереск,17999.47,579505,7333.43
2021-03-29,Ромашка,58104.6,1556351,17749.73
2021-03-29,Сирень,53457.76,1403257,20400.93
2021-03-30,Сирень,51234.03,1337151,19798.24
2021-03-30,Вереск,33313.97,955555,11739.37
2021-03-30,Ромашка,79521.4,2064677,25262.45
2021-03-31,Ромашка,78130.6,2024073,24904.62
2021-03-31,Сирень,51826.51,1315885,20123.55
2021-03-31,Вереск,42765.14,1255154,16875.24
2021-03-31,Магнолия,19418.41,581827,0.0
2021-04-01,Вереск,45686.87,1365487,17351.1
2021-04-01,Магнолия,43676.55,1313399,0.0
2021-04-01,Ромашка,56304.6,1482119,16959.66
2021-04-01,Сирень,47799.71,1182629,17372.5
2021-04-02,Вереск,46739.92,1351221,17014.15
2021-04-02,Магнолия,42633.26,1275620,0.0
2021-04-02,Ромашка,77672.8,2046908,25110.53
2021-04-02,Сирень,50978.82,1295931,20330.2
2021-04-03,Вереск,46399.91,1354113,17278.84
2021-04-03,Магнолия,42309.34,1274839,0.0
2021-04-03,Ромашка,77101.9,2038194,24828.64
2021-04-03,Сирень,53355.02,1367285,20670.15
2021-04-04,Сирень,51011.1,1329631,20860.57
2021-04-04,Ромашка,79544.5,2060330,26061.18
2021-04-04,Вереск,33867.06,1051128,13307.57
2021-04-04,Магнолия,42241.53,1274090,0.0
2021-04-05,Вереск,37946.84,1270880,15915.52
2021-04-05,Магнолия,42303.34,1247151,0.0
2021-04-05,Ромашка,78028.7,2117914,25878.1
2021-04-05,Сирень,53836.03,1403461,20070.45
2021-04-06,Вереск,32727.71,942932,11860.5
2021-04-06,Магнолия,42390.57,1246965,0.0
2021-04-06,Ромашка,55431.2,1451681,17202.5
2021-04-06,Сирень,26132.37,684973,12562.57
2021-04-07,Вереск,44431.72,1352772,16749.9
2021-04-07,Магнолия,43372.12,1290094,0.0
2021-04-07,Ромашка,78384.1,2066663,26432.77
2021-04-07,Сирень,36738.07,930554,15813.52
2021-04-08,Сирень,54301.2,1388587,21098.23
2021-04-08,Ромашка,78097.2,2016885,26299.87
2021-04-08,Магнолия,43642.81,1309088,0.0
2021-04-08,Вереск,32007.06,959428,12085.16
2021-04-09,Вереск,44729.7,1375998,17457.47
2021-04-09,Магнолия,42605.77,1298728,0.0
2021-04-09,Ромашка,81767.7,2039162,24136.52
2021-04-09,Сирень,48376.02,1221503,18159.22
2021-04-10,Вереск,30066.32,890212,10557.78
2021-04-10,Магнолия,43771.13,1323325,0.0
2021-04-10,Ромашка,23097.0,676383,6613.03
2021-04-10,Сирень,52172.07,1344074,20430.84
2021-04-11,Вереск,45262.88,1252118,17778.62
2021-04-11,Магнолия,42613.43,1304741,0.0
2021-04-11,Ромашка,54311.3,1491714,18280.43
2021-04-11,Сирень,54542.86,1414493,20621.45
2021-04-12,Ромашка,78893.4,2001184,26629.26
2021-04-12,Сирень,47553.67,1219822,18560.99
2021-04-12,Магнолия,42289.15,1261864,0.0
2021-04-12,Вереск,48343.25,1364797,19103.98
2021-04-13,Вереск,46878.88,1386050,18323.61
2021-04-13,Магнолия,23061.97,701357,11350.23
2021-04-13,Ромашка,80784.9,2043070,26308.61
2021-04-13,Сирень,49589.53,1264040,10670.0
2021-04-14,Вереск,47591.86,1343366,18045.09
2021-04-14,Магнолия,41005.59,1202769,11568.14
2021-04-14,Ромашка,79336.2,2035452,26311.35
2021-04-14,Сирень,52420.51,1362946,11885.17
2021-04-15,Вереск,44195.7,1371520,18584.69
2021-04-15,Магнолия,40628.44,1230972,11264.42
2021-04-15,Ромашка,54677.1,1494493,17639.34
2021-04-15,Сирень,50769.77,1293071,11089.48
2021-04-16,Сирень,49166.82,1258984,11149.65
2021-04-16,Ромашка,79566.5,2064850,26393.1
2021-04-16,Вереск,43889.74,1167662,16143.65
2021-04-16,Магнолия,42200.7,1279513,11329.17
2021-04-17,Вереск,41389.4,1102696,16210.78
2021-04-17,Магнолия,43324.16,1308869,11325.17
2021-04-17,Ромашка,77502.9,2057438,26360.37
2021-04-17,Сирень,49097.71,1231612,10730.53
2021-04-18,Вереск,48826.64,1411782,17859.99
2021-04-18,Магнолия,43006.94,1268135,11546.21
2021-04-18,Ромашка,73192.1,1905808,24138.89
2021-04-18,Сирень,50622.25,1332077,11668.15
2021-04-19,Вереск,52369.64,1477198,18831.58
2021-04-19,Магнолия,42303.73,1268850,11444.66
2021-04-19,Ромашка,61181.4,1699588,20107.72
2021-04-19,Сирень,53467.69,1355704,11906.42
2021-04-20,Сирень,49974.14,1275106,11126.96
2021-04-20,Ромашка,68291.2,1806548,21994.45
2021-04-20,Вереск,43343.12,1188290,16210.49
2021-04-20,Магнолия,42726.54,1283222,11357.26
2021-04-21,Вереск,28803.48,852447,11205.27
2021-04-21,Магнолия,42885.12,1274956,0.0
2021-04-21,Ромашка,79726.9,2128960,26003.05
2021-04-21,Сирень,48973.63,1233989,19247.34
2021-04-22,Вереск,32986.5,946628,12396.07
2021-04-22,Магнолия,43192.42,1305155,0.0
2021-04-22,Ромашка,80550.8,2085104,26247.98
2021-04-22,Сирень,45994.03,1156547,18009.11
2021-04-23,Вереск,27933.94,778908,11472.16
2021-04-23,Магнолия,43010.76,1315508,0.0
2021-04-23,Ромашка,77084.9,2059077,25195.38
2021-04-23,Сирень,47864.38,1244798,19639.39
2021-04-24,Сирень,50281.76,1331517,20173.82
2021-04-24,Ромашка,71178.3,1893245,25368.34
2021-04-24,Вереск,45588.2,1327492,18343.43
2021-04-24,Магнолия,43593.49,1341860,0.0
2021-04-25,Вереск,5909.68,188392,2468.7
2021-04-25,Магнолия,43298.76,1339605,0.0
2021-04-25,Ромашка,78309.9,2059102,25587.16
2021-04-25,Сирень,53825.96,1403001,21316.35
2021-04-26,Вереск,45768.95,1374215,17269.61
2021-04-26,Магнолия,42482.35,1300338,0.0
2021-04-26,Ромашка,81802.3,2131827,26704.47
2021-04-26,Сирень,50387.85,1293126,20259.92
2021-04-27,Сирень,51365.82,1287930,19542.74
2021-04-27,Вереск,31604.33,968767,11646.18
2021-04-27,Магнолия,44075.62,1331355,0.0
2021-04-27,Ромашка,71933.1,1857280,22658.07
2021-04-28,Сирень,47102.63,1214724,19016.66
2021-04-28,Ромашка,84032.7,2171816,26939.23
2021-04-28,Вереск,29905.52,866612,11778.62
2021-04-28,Магнолия,42413.43,1289852,0.0
2021-04-29,Вереск,24137.82,650919,8600.4
2021-04-29,Магнолия,46396.69,1414797,0.0
2021-04-29,Ромашка,81675.3,2153981,26236.98
2021-04-29,Сирень,49481.35,1225597,18876.97
2021-04-30,Ромашка,27527.5,727168,8970.95
2021-04-30,Вереск,14834.08,463067,5952.06
2021-04-30,Магнолия,31486.53,943243,0.0
2021-04-30,Сирень,33942.85,896355,14100.5
2021-05-03,Сирень,51129.11,1277192,20210.64
2021-05-03,Ромашка,83454.5,2164988,26831.23
2021-05-03,Магнолия,47718.59,1441098,0.0
2021-05-03,Вереск,42924.05,1273888,16602.73
2021-05-04,Вереск,46516.56,1392607,17181.96
2021-05-04,Магнолия,45049.17,1355780,0.0
2021-05-04,Ромашка,43499.8,1071522,13541.53
2021-05-04,Сирень,50653.68,1323477,20627.49
2021-05-05,Вереск,19298.74,638154,7372.27
2021-05-05,Магнолия,46852.36,1420332,0.0
2021-05-05,Ромашка,58725.8,1482465,18317.79
2021-05-05,Сирень,50186.59,1253511,20485.95
2021-05-06,Ромашка,83765.5,2102138,27492.38
2021-05-06,Сирень,47511.88,1214463,19653.18
2021-05-06,Вереск,28124.62,932603,10925.8
2021-05-06,Магнолия,44901.11,1356686,0.0
2021-05-07,Вереск,32220.57,931518,11744.49
2021-05-07,Магнолия,46651.61,1417859,0.0
2021-05-07,Ромашка,69084.2,1738297,21249.62
2021-05-07,Сирень,45889.12,1140234,18156.86
2021-05-08,Вереск,44709.72,1324058,17883.98
2021-05-08,Магнолия,46131.52,1383079,0.0
2021-05-08,Ромашка,78845.9,1955189,26566.8
2021-05-08,Сирень,48766.7,1277276,20803.32
2021-05-09,Сирень,52766.85,1366102,21647.86
2021-05-09,Вереск,29735.51,872064,11459.02
2021-05-09,Магнолия,46577.29,1417683,0.0
2021-05-09,Ромашка,81686.7,2067275,27704.74
2021-05-10,Ромашка,85545.9,2161854,27736.16
2021-05-10,Сирень,48844.57,1246491,19476.27
2021-05-10,Вереск,16754.14,475190,6412.95
2021-05-10,Магнолия,44261.87,1322630,0.0
2021-05-11,Вереск,13924.65,419571,5480.61
2021-05-11,Магнолия,46898.8,1412045,0.0
2021-05-11,Ромашка,84539.9,2062349,28173.44
2021-05-11,Сирень,47124.43,1190551,19203.62
2021-05-12,Вереск,11.88,331,3.04
2021-05-12,Магнолия,48083.97,1442055,0.0
2021-05-12,Ромашка,85986.5,2105758,27840.73
2021-05-12,Сирень,48559.56,1231063,20835.49
2021-05-13,Вереск,16873.52,492007,6312.03
2021-05-13,Магнолия,47560.95,1409818,0.0
2021-05-13,Ромашка,80922.4,1998253,26992.78
2021-05-13,Сирень,47912.47,1202516,19070.95
2021-05-14,Сирень,44445.62,1138504,18532.12
2021-05-14,Ромашка,90443.6,2180144,28745.84
2021-05-14,Магнолия,19208.84,591031,0.0
2021-05-14,Вереск,43303.73,1354580,17399.71
2021-05-15,Вереск,47299.85,1476466,20091.02
2021-05-15,Ромашка,33388.6,864205,9598.4
2021-05-15,Сирень,46782.95,1192709,19089.27
2021-05-16,Вереск,34282.53,919271,13997.17
2021-05-16,Ромашка,71230.3,1710657,21963.27
2021-05-16,Сирень,44386.81,1105254,18382.76
2021-05-17,Вереск,52038.0,1407907,21981.77
2021-05-17,Ромашка,65611.5,1572920,21486.92
2021-05-17,Сирень,30568.73,732697,12175.38
2021-05-18,Ромашка,84195.7,2118013,29145.38
2021-05-18,Вереск,50206.71,1383181,20491.17
2021-05-18,Магнолия,21687.44,622438,0.0
